image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_db0ce97c7912975e8ad3,80.0,14.821417401663691,65.1785825983363
img_abe7f38a59bbeef3121a,10.0,74.6059511446175,64.6059511446175
img_4684e5655dbf6fd89d62,100.0,36.62542092929977,63.37457907070023
img_4ffc66e2e39991648c04,20.0,76.37627719382787,56.376277193827875
img_e7aad5defda605c8d1f1,45.0,85.74784661991568,40.74784661991568
img_1d74a8096ebd9f0b1037,35.0,74.002816767083,39.002816767083004
img_18e1e7031747b0aedf08,20.0,57.83089159621168,37.83089159621168
img_5d877a16b184fd53de91,20.0,57.46300208573051,37.46300208573051
img_8f3aef14389acc5db538,100.0,63.252894304896856,36.747105695103144
img_e5963734817e3f03eaf4,50.0,13.320556108988411,36.67944389101159
img_ec12ff4744273b734a2e,30.0,66.66764956292329,36.66764956292329
img_0650a0e5f7bb1f905534,20.0,55.869099516651055,35.869099516651055
img_c3dedb39849287c798bc,50.0,14.182994465370953,35.81700553462905
img_a37a48413e591d3b283d,10.0,44.410834835987,34.410834835987
img_2a80651c5dbb9487b239,20.0,53.045857557511624,33.045857557511624
img_d8eeb8a4fab758eb73bc,30.0,62.76313060031783,32.76313060031783
img_2fbe094bf8d53d239ad1,20.0,51.693669176213696,31.693669176213696
img_386761fc0ae1c50d4df8,40.0,71.22334616715446,31.22334616715446
img_c8ef413f012a5b214649,60.0,29.105190395385524,30.894809604614476
img_3d09e679130e79c429e2,90.0,60.66711821788967,29.332881782110327
img_533bb8794ea5a199aaaa,85.0,58.46904753787908,26.530952462120922
img_8a429f1ce4876be7985f,100.0,74.39210353996786,25.607896460032137
img_b19de4cd0b01111a121c,90.0,65.20408529221332,24.79591470778668
img_5b1f259be98ea8ea4e62,70.0,45.23825431378181,24.76174568621819
img_1087eaaf3495c202107d,20.0,44.689486067798384,24.689486067798384
img_7a8632b344d20f858086,50.0,73.82578583452657,23.82578583452657
img_0807a49533966542bdbc,2.0,25.745624429414374,23.745624429414374
img_e78dfa8118da24739b49,100.0,77.14747343455134,22.852526565448656
img_029c06206f3c61693ffa,100.0,77.2024495062258,22.797550493774196
img_6e97cfab1991f204f855,30.0,51.667069815752185,21.667069815752185
img_27c59ed267dd926c0625,30.0,51.48213589317472,21.48213589317472
img_c3075b3e7dbb8e0da023,50.0,71.04816870584662,21.04816870584662
img_a0339e1554b945db14a0,5.0,25.571227604389758,20.571227604389758
img_4c2b464198c6e91b2803,100.0,79.4727560768462,20.527243923153804
img_92bf43a6070a809b8613,15.0,35.08109733765796,20.08109733765796
img_8be60b2c1f07fa2658e1,10.0,29.595862306608897,19.595862306608897
img_f43b43bbb80153e94cb6,50.0,69.55529070042093,19.555290700420926
img_79fdf9f831a5ce7d0ad9,90.0,70.61073871613078,19.389261283869217
img_27ce15e27e259dbb5619,65.0,83.93065265716248,18.930652657162483
img_76bd0402ea62797567d9,100.0,81.68886504788365,18.311134952116348
img_a9d11f8bc4a69cb3f21d,70.0,52.0700520990068,17.9299479009932
img_87d1db19a312597c8ac7,35.0,17.500835403150532,17.499164596849468
img_8cf8faf175380a6b3828,100.0,82.86524397719982,17.134756022800175
img_2f83f3bee60ef107c413,90.0,73.14411224745193,16.85588775254807
img_c153cc526e2d9ebdc9d8,80.0,63.52737098383362,16.47262901616638
img_57285b3f417a465901b0,15.0,31.17357883054431,16.17357883054431
img_6b8210f4f5c90921f975,95.0,79.05340094651683,15.946599053483169
img_14532de5f5cc4219a4e2,90.0,74.10868053974008,15.891319460259922
img_464ae54e5f0d28d1267a,100.0,84.35316066168978,15.646839338310215
img_6d568cd10a6e9fb520bd,100.0,84.48571872074913,15.514281279250866
img_60c3eefe5b6b1ceb2d21,10.0,25.338010127211756,15.338010127211756
img_d696bc9577ad060e1ce7,95.0,79.7083734725828,15.291626527417193
img_2fe8eabbb36648f14b7d,70.0,54.74119799512108,15.258802004878923
img_c22c25d3464f78832b51,3.0,17.78596613478972,14.78596613478972
img_7c9383415bd5a0da7141,80.0,94.77033117258578,14.770331172585784
img_25a11dca94560c32ef84,70.0,84.01891267543843,14.018912675438429
img_ae4962cecf14a49ba4aa,20.0,33.671206229949455,13.671206229949455
img_75a939a9c8d17afbe97f,90.0,76.47156107372363,13.528438926276365
img_08b9e9eb3393e4fbaf86,100.0,86.71932343909124,13.28067656090876
img_17801937df1c2a7ffea1,20.0,7.220154459282618,12.779845540717382
img_a487e788c73539e5fc5c,10.0,22.767475448875743,12.767475448875743
img_dea24f8917946c2c00f1,10.0,22.491201236878418,12.491201236878418
img_873507fc062f01eae9c1,50.0,37.75959752500102,12.24040247499898
img_9598916cbe7ba794e79a,20.0,31.67972111847052,11.679721118470521
img_8f0eba4ed5dce93d194d,80.0,68.41520261829454,11.584797381705457
img_e9bbe11d65fe9b30062a,70.0,81.12090106012863,11.120901060128631
img_09abe15ab7e8306c3137,70.0,81.09359598308002,11.093595983080021
img_6cedd1ab8964e0bd9694,65.0,75.45604305103986,10.456043051039856
img_fe0f9be916d68290fcf1,75.0,85.41653451713879,10.416534517138786
img_c8c3cbb3530d693a7d88,75.0,85.10294594114386,10.102945941143858
img_4df2b6b950d73f78e5a4,90.0,100.0,10.0
img_b008729f9d3350d7a08c,90.0,80.10175518565127,9.898244814348729
img_3d316581b0becea822b9,90.0,99.85691426282182,9.856914262821817
img_e73c04fcc6f37ec164a3,80.0,89.84871001339036,9.84871001339036
img_6d0fdc18fa5d02e859d8,40.0,49.53444577149332,9.534445771493317
img_e06a2cdfaf687e96b878,90.0,99.27220194555386,9.27220194555386
img_b7e73c29f779b7c293bd,95.0,85.87367796748212,9.126322032517876
img_3e64e08267e4b697cc88,20.0,10.879527145931847,9.120472854068153
img_2d13f13c6c6288b14473,90.0,81.00731854736277,8.992681452637228
img_3560747b34a946955b57,20.0,11.18526245691757,8.81473754308243
img_520c0693ceedc81b1ab9,90.0,81.28739235472642,8.712607645273579
img_af0c2e262693d53a7b43,35.0,26.523807057298836,8.476192942701164
img_6746d53947c9f034fbeb,15.0,23.32280300028769,8.322803000287688
img_46944e0ae09d5bb6509b,90.0,81.79841248285572,8.201587517144276
img_eeb0f947d334f1551a3a,10.0,18.1197941323684,8.119794132368401
img_81f6f4f10a61ef5fc931,70.0,61.96743851271198,8.03256148728802
img_b06fdb83ce3c027742b5,100.0,92.05238057659183,7.94761942340817
img_7be1337363b03fa0e500,75.0,82.93274547758948,7.932745477589478
img_483177ae61af00471f98,15.0,22.866597157969906,7.866597157969906
img_b03a6a8969a78a53e9a8,95.0,87.41051969598858,7.589480304011417
img_ec9f9b4d270b92fc3089,95.0,87.6572771349457,7.342722865054299
img_61141a57d460443ab14e,70.0,77.32960223581999,7.329602235819991
img_6196eccd7716ba76af31,100.0,92.80566784449168,7.19433215550832
img_4a77186d6d3095042e99,70.0,62.98659765207352,7.01340234792648
img_b9e292e057a4760a82a9,100.0,93.09504083498257,6.904959165017431
img_e3d772979ebec182c1c4,60.0,53.14340025323929,6.856599746760708
img_0cab19d24b8c7db7c20e,80.0,86.45726600721977,6.457266007219772
img_3f74916e1465afacb35b,100.0,93.94850616027679,6.051493839723207
img_8cb61a15ea252006749a,10.0,15.864324943995916,5.864324943995916
img_8d1327a0603cf8011434,100.0,94.6500697484121,5.349930251587907
img_6ab490b5e92692afa518,10.0,15.339184343139072,5.339184343139072
img_7d98bf28b5c16caddf82,10.0,15.33097341009169,5.330973410091691
img_d0426b03aa4ebb5cd884,95.0,89.67291541018014,5.3270845898198615
img_4152fe3765591966a6d4,85.0,79.80734769156956,5.192652308430439
img_c4a6c6da124c536f4db8,15.0,19.917839558468295,4.917839558468295
img_ba4834b453ad7fec4fef,100.0,95.35048450564022,4.649515494359775
img_e4a93efc46a57c18fd14,100.0,95.38285106990695,4.617148930093052
img_3f054cd7b1ef2eaa7549,10.0,14.377869554057247,4.377869554057247
img_adab34b2f59881f3ece7,30.0,25.64796637535203,4.352033624647969
img_ebde8c212b152ab960d6,10.0,5.9683345682743,4.0316654317257
img_22500081154f499942b0,50.0,54.02270389254056,4.022703892540562
img_e225919092c68cc5c121,30.0,34.016610642466055,4.0166106424660555
img_6d20af280edb18feda6c,70.0,66.00193751300851,3.9980624869914863
img_fb14cabd0f98a15953b7,100.0,96.04032656495716,3.959673435042845
img_0599cec71d4db80bc22f,10.0,13.872190264048648,3.8721902640486476
img_8c064a9a1be72d196670,70.0,66.24530387990583,3.7546961200941666
img_895e4a3f48f3a86349d3,80.0,83.71607546350775,3.7160754635077495
img_86f47f5870a193ecd5a8,10.0,13.440579601953814,3.4405796019538144
img_4fea152c8b22ae433f94,90.0,86.59421781640903,3.405782183590972
img_3adf3a7d3629fd83af9f,100.0,96.90357932904186,3.096420670958139
img_a21a3c12513adf1430e8,75.0,78.09030265023085,3.0903026502308535
img_c62706b3bccc2566fa2d,40.0,36.980122710190265,3.0198772898097346
img_f85b8be1f228d3f5e978,50.0,52.94775884874461,2.9477588487446127
img_393331ed7ff1605ca96a,10.0,12.87166598608981,2.871665986089811
img_f601c759e55353896900,45.0,42.30180789739089,2.698192102609113
img_f28843da35dd3178406d,100.0,97.32804841461724,2.6719515853827573
img_9de6c1a260d5d1e102c7,100.0,97.34754967984834,2.652450320151658
img_c68184e3d7cacda13ceb,10.0,12.544030797921314,2.544030797921314
img_8dc275946b3847a03129,10.0,12.539424853512088,2.539424853512088
img_4b7b1b459e9d270f646a,5.0,7.181101443307518,2.1811014433075178
img_40ee5bfeb06be9144dd4,75.0,72.9589250919277,2.0410749080723036
img_e0445efcc2c1062cd1f7,100.0,98.01814036023673,1.9818596397632717
img_40c636e6c07ad096f611,20.0,18.19983402515358,1.8001659748464185
img_f453c9a561bae8547418,100.0,98.7613192594842,1.2386807405158038
img_80160b93d57c21034b71,100.0,98.78772066379494,1.2122793362050572
img_04c8452fe0099c3e2e9c,20.0,18.993455802711516,1.006544197288484
img_9566196833e7f6ac1bf0,85.0,85.81902147917276,0.8190214791727612
img_fe7ba9b469135331db51,25.0,24.23616990044723,0.76383009955277
img_11f89cb088f756522c91,100.0,99.9179622189103,0.08203778108969573
img_03e29ba4e64dc72d2355,80.0,80.07507913166332,0.07507913166331548
img_363eb135bdc8a627b930,100.0,100.0,0.0
img_5c920c22bcf24933e0a9,100.0,100.0,0.0
img_9ec218705798e254ef94,100.0,100.0,0.0
