image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_4684e5655dbf6fd89d62,100.0,25.713609922945007,74.28639007705499
img_75a939a9c8d17afbe97f,90.0,16.604115648695057,73.39588435130494
img_a9d11f8bc4a69cb3f21d,70.0,1.7915282336974983,68.2084717663025
img_b06fdb83ce3c027742b5,100.0,48.199085817824596,51.800914182175404
img_7a8632b344d20f858086,50.0,100.0,50.0
img_abe7f38a59bbeef3121a,10.0,59.35731740100195,49.35731740100195
img_db0ce97c7912975e8ad3,80.0,32.5747619628621,47.4252380371379
img_5d877a16b184fd53de91,20.0,65.34345471202758,45.34345471202758
img_2fe8eabbb36648f14b7d,70.0,25.148431493594508,44.85156850640549
img_8cf8faf175380a6b3828,100.0,56.07421786415288,43.92578213584712
img_8f3aef14389acc5db538,100.0,60.349520537227704,39.650479462772296
img_a0339e1554b945db14a0,5.0,43.275758849211314,38.275758849211314
img_0650a0e5f7bb1f905534,20.0,57.52827952904938,37.52827952904938
img_6196eccd7716ba76af31,100.0,62.53021714776354,37.46978285223646
img_ae4962cecf14a49ba4aa,20.0,57.37230460718518,37.37230460718518
img_e78dfa8118da24739b49,100.0,64.55479417872311,35.445205821276886
img_3d09e679130e79c429e2,90.0,54.73550817564415,35.26449182435585
img_f453c9a561bae8547418,100.0,65.79856906114868,34.20143093885132
img_c3dedb39849287c798bc,50.0,16.33359093782196,33.66640906217804
img_8a429f1ce4876be7985f,100.0,66.57801821803258,33.42198178196742
img_92bf43a6070a809b8613,15.0,48.32632436782667,33.32632436782667
img_dea24f8917946c2c00f1,10.0,43.19887497224127,33.19887497224127
img_4c2b464198c6e91b2803,100.0,67.64868733547458,32.35131266452542
img_4152fe3765591966a6d4,85.0,53.244833473629576,31.755166526370424
img_14532de5f5cc4219a4e2,90.0,58.25524469062245,31.744755309377553
img_6d568cd10a6e9fb520bd,100.0,68.78405207589347,31.21594792410653
img_79fdf9f831a5ce7d0ad9,90.0,59.39828647561117,30.601713524388828
img_d8eeb8a4fab758eb73bc,30.0,60.56212870913041,30.562128709130413
img_e9bbe11d65fe9b30062a,70.0,40.374484637976664,29.625515362023336
img_6b8210f4f5c90921f975,95.0,65.5521007527814,29.4478992472186
img_e7aad5defda605c8d1f1,45.0,73.59632761363972,28.596327613639716
img_18e1e7031747b0aedf08,20.0,47.11299809559425,27.11299809559425
img_af0c2e262693d53a7b43,35.0,61.46989176086281,26.469891760862808
img_6e97cfab1991f204f855,30.0,55.62722614270713,25.62722614270713
img_8be60b2c1f07fa2658e1,10.0,35.20263572892695,25.20263572892695
img_c22c25d3464f78832b51,3.0,26.70311513123848,23.70311513123848
img_a487e788c73539e5fc5c,10.0,33.63593224904388,23.635932249043883
img_029c06206f3c61693ffa,100.0,76.799196670275,23.200803329725005
img_9de6c1a260d5d1e102c7,100.0,76.98154947097233,23.018450529027675
img_b03a6a8969a78a53e9a8,95.0,72.06590038489017,22.93409961510983
img_ec12ff4744273b734a2e,30.0,52.62052888983868,22.62052888983868
img_80160b93d57c21034b71,100.0,77.48083403908024,22.519165960919764
img_c153cc526e2d9ebdc9d8,80.0,57.99898092863228,22.001019071367722
img_b008729f9d3350d7a08c,90.0,68.33989231067086,21.660107689329138
img_e0445efcc2c1062cd1f7,100.0,78.90986063168828,21.090139368311725
img_b7e73c29f779b7c293bd,95.0,74.05246892090003,20.947531079099974
img_d696bc9577ad060e1ce7,95.0,74.1106731802834,20.8893268197166
img_1087eaaf3495c202107d,20.0,40.708305221058055,20.708305221058055
img_386761fc0ae1c50d4df8,40.0,58.984155918446504,18.984155918446504
img_3e64e08267e4b697cc88,20.0,1.0969082776159595,18.90309172238404
img_6746d53947c9f034fbeb,15.0,33.50079854380472,18.50079854380472
img_27c59ed267dd926c0625,30.0,48.48737521174881,18.487375211748812
img_3d316581b0becea822b9,90.0,71.52806357603725,18.471936423962745
img_a37a48413e591d3b283d,10.0,28.369843341895127,18.369843341895127
img_8cb61a15ea252006749a,10.0,27.60851816431578,17.60851816431578
img_2fbe094bf8d53d239ad1,20.0,37.22835529984792,17.22835529984792
img_3f74916e1465afacb35b,100.0,82.82867548566212,17.171324514337883
img_6d20af280edb18feda6c,70.0,53.2024670244913,16.7975329755087
img_c8ef413f012a5b214649,60.0,43.98187200925037,16.018127990749633
img_b19de4cd0b01111a121c,90.0,74.03272411107162,15.967275888928384
img_5b1f259be98ea8ea4e62,70.0,54.234623247191145,15.765376752808855
img_4a77186d6d3095042e99,70.0,54.42488549647759,15.575114503522407
img_eeb0f947d334f1551a3a,10.0,25.04648439387146,15.04648439387146
img_464ae54e5f0d28d1267a,100.0,85.29944066271183,14.700559337288169
img_4ffc66e2e39991648c04,20.0,34.28818319214518,14.288183192145183
img_6d0fdc18fa5d02e859d8,40.0,54.115096317922806,14.115096317922806
img_27ce15e27e259dbb5619,65.0,79.02738046744021,14.02738046744021
