image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_ec12ff4744273b734a2e,30.0,81.07877665844434,51.07877665844434
img_a9d11f8bc4a69cb3f21d,70.0,24.560821186174728,45.43917881382527
img_d8eeb8a4fab758eb73bc,30.0,69.54147920603339,39.54147920603339
img_27c59ed267dd926c0625,30.0,67.76524312358828,37.76524312358828
img_c153cc526e2d9ebdc9d8,80.0,44.51799456031226,35.48200543968774
img_8c064a9a1be72d196670,70.0,36.07422598758759,33.92577401241241
img_386761fc0ae1c50d4df8,40.0,71.8886025413196,31.8886025413196
img_abe7f38a59bbeef3121a,10.0,41.24286522732772,31.24286522732772
img_18e1e7031747b0aedf08,20.0,51.11875958029955,31.118759580299553
img_5b1f259be98ea8ea4e62,70.0,39.3901167777113,30.6098832222887
img_3d09e679130e79c429e2,90.0,59.55728420442725,30.442715795572752
img_5d877a16b184fd53de91,20.0,49.85287926595133,29.85287926595133
img_8f3aef14389acc5db538,100.0,72.32541175921041,27.67458824078959
img_c62706b3bccc2566fa2d,40.0,67.02928337278965,27.02928337278965
img_75a939a9c8d17afbe97f,90.0,63.68977998939363,26.310220010606372
img_e5963734817e3f03eaf4,50.0,25.875465116546437,24.124534883453563
img_520c0693ceedc81b1ab9,90.0,66.24700478842321,23.75299521157679
img_22500081154f499942b0,50.0,73.28653481831341,23.286534818313413
img_e7aad5defda605c8d1f1,45.0,68.12540238460873,23.125402384608734
img_92bf43a6070a809b8613,15.0,38.02046347035372,23.020463470353718
img_dea24f8917946c2c00f1,10.0,32.52912053084024,22.52912053084024
img_1d74a8096ebd9f0b1037,35.0,56.55027988787514,21.550279887875142
img_029c06206f3c61693ffa,100.0,79.15366560617959,20.846334393820413
img_6e97cfab1991f204f855,30.0,50.206227141114546,20.206227141114546
img_27ce15e27e259dbb5619,65.0,84.56475486260904,19.564754862609036
img_7a8632b344d20f858086,50.0,69.51778271051228,19.51778271051228
img_e3d772979ebec182c1c4,60.0,40.897821317908814,19.102178682091186
img_04c8452fe0099c3e2e9c,20.0,37.800486067501254,17.800486067501254
img_f43b43bbb80153e94cb6,50.0,67.41587284354375,17.415872843543752
img_b03a6a8969a78a53e9a8,95.0,77.69916655571603,17.300833444283967
img_f85b8be1f228d3f5e978,50.0,66.98451245598898,16.984512455988977
img_79fdf9f831a5ce7d0ad9,90.0,73.11266824557626,16.88733175442374
img_f601c759e55353896900,45.0,28.511803660818718,16.488196339181282
img_2fbe094bf8d53d239ad1,20.0,36.37964525476661,16.379645254766608
img_c3dedb39849287c798bc,50.0,33.639097428098395,16.360902571901605
img_e78dfa8118da24739b49,100.0,83.74393453337423,16.25606546662577
img_a21a3c12513adf1430e8,75.0,90.76811954608388,15.76811954608388
img_2fe8eabbb36648f14b7d,70.0,54.31629289184607,15.683707108153932
img_60c3eefe5b6b1ceb2d21,10.0,25.356926004994985,15.356926004994985
img_09abe15ab7e8306c3137,70.0,85.2820843617585,15.282084361758507
img_b7e73c29f779b7c293bd,95.0,80.01594635990713,14.984053640092867
img_0650a0e5f7bb1f905534,20.0,34.8144244652016,14.814424465201597
img_fe0f9be916d68290fcf1,75.0,89.23642165485562,14.236421654855619
img_6d20af280edb18feda6c,70.0,55.924089276616044,14.075910723383956
img_76bd0402ea62797567d9,100.0,85.99016704451827,14.009832955481727
img_d696bc9577ad060e1ce7,95.0,81.016547351716,13.983452648284
img_533bb8794ea5a199aaaa,85.0,98.72441265641478,13.724412656414785
img_c3075b3e7dbb8e0da023,50.0,37.1187142358946,12.8812857641054
img_4152fe3765591966a6d4,85.0,72.14631433308331,12.85368566691669
img_4fea152c8b22ae433f94,90.0,77.43949205066434,12.560507949335658
img_08b9e9eb3393e4fbaf86,100.0,87.47932009099185,12.520679909008152
img_0807a49533966542bdbc,2.0,14.186059193933538,12.186059193933538
img_464ae54e5f0d28d1267a,100.0,87.89394176268702,12.106058237312979
img_0cab19d24b8c7db7c20e,80.0,91.45268786528065,11.452687865280652
img_ec9f9b4d270b92fc3089,95.0,83.66044139675682,11.339558603243177
img_14532de5f5cc4219a4e2,90.0,79.17125243016498,10.828747569835016
img_483177ae61af00471f98,15.0,25.21625706064849,10.216257060648491
img_b008729f9d3350d7a08c,90.0,79.81376352465801,10.186236475341985
img_e06a2cdfaf687e96b878,90.0,100.0,10.0
img_2f83f3bee60ef107c413,90.0,99.80054766693245,9.800547666932445
img_6b8210f4f5c90921f975,95.0,85.26142970269863,9.738570297301365
img_adab34b2f59881f3ece7,30.0,39.73464808092948,9.734648080929482
img_b19de4cd0b01111a121c,90.0,80.26630242014924,9.733697579850755
img_7be1337363b03fa0e500,75.0,84.72587731449785,9.72587731449785
img_40ee5bfeb06be9144dd4,75.0,65.89286590206208,9.107134097937916
img_6d0fdc18fa5d02e859d8,40.0,30.913061909348702,9.086938090651298
img_61141a57d460443ab14e,70.0,79.07558343296907,9.075583432969069
img_46944e0ae09d5bb6509b,90.0,81.38807475015804,8.61192524984196
img_1087eaaf3495c202107d,20.0,11.50984985797245,8.49015014202755
img_4684e5655dbf6fd89d62,100.0,91.63142213457061,8.368577865429387
img_2d13f13c6c6288b14473,90.0,98.3178504313061,8.317850431306098
img_e9bbe11d65fe9b30062a,70.0,78.15825004310521,8.158250043105213
img_7c9383415bd5a0da7141,80.0,88.03597573463173,8.035975734631734
img_e73c04fcc6f37ec164a3,80.0,87.8467745131,7.8467745131000015
img_873507fc062f01eae9c1,50.0,42.21810552904121,7.78189447095879
img_c8ef413f012a5b214649,60.0,52.25971097505596,7.74028902494404
img_c22c25d3464f78832b51,3.0,10.63507831687623,7.63507831687623
img_d0426b03aa4ebb5cd884,95.0,87.40415247755072,7.595847522449276
img_393331ed7ff1605ca96a,10.0,17.477276095106706,7.477276095106706
img_a0339e1554b945db14a0,5.0,12.284215448335978,7.284215448335978
img_17801937df1c2a7ffea1,20.0,12.746573892829305,7.253426107170695
img_8be60b2c1f07fa2658e1,10.0,17.13854116642129,7.138541166421291
img_40c636e6c07ad096f611,20.0,12.89438067042816,7.105619329571841
img_81f6f4f10a61ef5fc931,70.0,77.08890915089714,7.088909150897138
img_3e64e08267e4b697cc88,20.0,12.925998652802479,7.074001347197521
img_9598916cbe7ba794e79a,20.0,26.77288063512387,6.772880635123869
img_25a11dca94560c32ef84,70.0,63.60924283146956,6.390757168530442
img_87d1db19a312597c8ac7,35.0,28.87825683438935,6.121743165610649
img_ba4834b453ad7fec4fef,100.0,94.24660776678455,5.75339223321545
img_3adf3a7d3629fd83af9f,100.0,94.29105320048943,5.708946799510571
img_3560747b34a946955b57,20.0,14.484652009976447,5.515347990023553
img_3f054cd7b1ef2eaa7549,10.0,15.49493569639482,5.494935696394821
img_ae4962cecf14a49ba4aa,20.0,14.566701769045485,5.433298230954515
img_0599cec71d4db80bc22f,10.0,15.185837797077108,5.185837797077108
img_2a80651c5dbb9487b239,20.0,24.87214928652711,4.872149286527112
img_c8c3cbb3530d693a7d88,75.0,70.1662482497184,4.833751750281607
img_b06fdb83ce3c027742b5,100.0,95.25324739298176,4.746752607018237
img_a37a48413e591d3b283d,10.0,14.733324717422258,4.733324717422258
img_a487e788c73539e5fc5c,10.0,14.702208706427433,4.702208706427433
img_86f47f5870a193ecd5a8,10.0,14.681416565755072,4.681416565755072
img_4ffc66e2e39991648c04,20.0,24.673029314315883,4.673029314315883
img_3d316581b0becea822b9,90.0,85.39001014469882,4.60998985530118
img_80160b93d57c21034b71,100.0,95.47526839159136,4.5247316084086435
img_9566196833e7f6ac1bf0,85.0,80.7281584397664,4.271841560233597
img_eeb0f947d334f1551a3a,10.0,14.25933017721766,4.2593301772176595
img_3f74916e1465afacb35b,100.0,95.83398646435047,4.166013535649526
img_4a77186d6d3095042e99,70.0,73.68496832762311,3.6849683276231104
img_e225919092c68cc5c121,30.0,26.392245764640787,3.607754235359213
img_8a429f1ce4876be7985f,100.0,96.70454332011514,3.2954566798848646
img_db0ce97c7912975e8ad3,80.0,76.80836542896022,3.191634571039785
img_6746d53947c9f034fbeb,15.0,18.093839714759195,3.093839714759195
img_f453c9a561bae8547418,100.0,96.96114209422294,3.038857905777064
