image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_a9d11f8bc4a69cb3f21d,70.0,23.264598322122076,46.735401677877924
img_3d09e679130e79c429e2,90.0,47.74247804870005,42.25752195129995
img_d8eeb8a4fab758eb73bc,30.0,71.9052510651555,41.9052510651555
img_8c064a9a1be72d196670,70.0,32.93899899305646,37.06100100694354
img_5b1f259be98ea8ea4e62,70.0,33.575795545703514,36.424204454296486
img_27c59ed267dd926c0625,30.0,65.68529691298123,35.68529691298123
img_386761fc0ae1c50d4df8,40.0,74.41264982535361,34.41264982535361
img_75a939a9c8d17afbe97f,90.0,56.89837909237584,33.10162090762416
img_1d74a8096ebd9f0b1037,35.0,67.79311747188144,32.793117471881445
img_c153cc526e2d9ebdc9d8,80.0,49.422306934875266,30.577693065124734
img_92bf43a6070a809b8613,15.0,45.176542690867535,30.176542690867535
img_18e1e7031747b0aedf08,20.0,50.156780345397365,30.156780345397365
img_8f3aef14389acc5db538,100.0,70.49685080780269,29.503149192197313
img_e7aad5defda605c8d1f1,45.0,73.25589708599354,28.25589708599354
img_abe7f38a59bbeef3121a,10.0,38.04937388206507,28.04937388206507
img_029c06206f3c61693ffa,100.0,73.1383400100688,26.861659989931198
img_22500081154f499942b0,50.0,76.146079762991,26.146079762990993
img_ec12ff4744273b734a2e,30.0,55.651772821280005,25.651772821280005
img_dea24f8917946c2c00f1,10.0,35.42562461283574,25.42562461283574
img_e5963734817e3f03eaf4,50.0,25.493507924157772,24.506492075842228
img_5d877a16b184fd53de91,20.0,42.89369033395295,22.893690333952947
img_04c8452fe0099c3e2e9c,20.0,41.54720782620067,21.54720782620067
img_520c0693ceedc81b1ab9,90.0,69.07288572663279,20.92711427336721
img_873507fc062f01eae9c1,50.0,29.810223499655205,20.189776500344795
img_f85b8be1f228d3f5e978,50.0,70.0444912857721,20.044491285772096
img_c62706b3bccc2566fa2d,40.0,59.98487488078858,19.98487488078858
img_e78dfa8118da24739b49,100.0,80.50418472811404,19.49581527188596
img_b03a6a8969a78a53e9a8,95.0,76.13775430739604,18.862245692603963
img_a21a3c12513adf1430e8,75.0,93.74173865501716,18.74173865501716
img_27ce15e27e259dbb5619,65.0,83.59308784166004,18.593087841660036
img_fe0f9be916d68290fcf1,75.0,93.48018727155188,18.480187271551884
img_e3d772979ebec182c1c4,60.0,41.59609286317474,18.40390713682526
img_76bd0402ea62797567d9,100.0,83.03569321530354,16.96430678469646
img_2fbe094bf8d53d239ad1,20.0,36.3911618351258,16.3911618351258
img_f601c759e55353896900,45.0,28.781362772242762,16.218637227757238
img_79fdf9f831a5ce7d0ad9,90.0,73.90306023494233,16.09693976505767
img_c3075b3e7dbb8e0da023,50.0,34.48877631813874,15.51122368186126
img_c3dedb39849287c798bc,50.0,34.49664994066857,15.503350059331432
img_533bb8794ea5a199aaaa,85.0,100.0,15.0
img_b7e73c29f779b7c293bd,95.0,80.02530512297567,14.974694877024334
img_6e97cfab1991f204f855,30.0,44.431210460209535,14.431210460209535
img_60c3eefe5b6b1ceb2d21,10.0,24.154823656517383,14.154823656517383
img_25a11dca94560c32ef84,70.0,56.09647190936928,13.903528090630722
img_ec9f9b4d270b92fc3089,95.0,81.19046499481065,13.809535005189346
img_6d20af280edb18feda6c,70.0,56.20410741687185,13.79589258312815
img_c8ef413f012a5b214649,60.0,46.31571944716681,13.684280552833187
img_09abe15ab7e8306c3137,70.0,83.2213722139421,13.221372213942104
img_0650a0e5f7bb1f905534,20.0,32.62563341675281,12.625633416752812
img_7a8632b344d20f858086,50.0,62.531051249286804,12.531051249286804
img_14532de5f5cc4219a4e2,90.0,77.56912000541415,12.430879994585851
img_b19de4cd0b01111a121c,90.0,77.66461820838188,12.335381791618119
img_61141a57d460443ab14e,70.0,81.6361104145088,11.636110414508806
img_4152fe3765591966a6d4,85.0,73.43225860214649,11.56774139785351
img_d696bc9577ad060e1ce7,95.0,83.6092365171473,11.390763482852705
img_b008729f9d3350d7a08c,90.0,78.68740779286787,11.312592207132127
img_08b9e9eb3393e4fbaf86,100.0,89.34009636154012,10.65990363845988
img_464ae54e5f0d28d1267a,100.0,89.41299766958097,10.587002330419025
img_0cab19d24b8c7db7c20e,80.0,90.57960814551778,10.579608145517781
img_3e64e08267e4b697cc88,20.0,9.460020688847123,10.539979311152877
img_0807a49533966542bdbc,2.0,12.475425662996297,10.475425662996297
img_e06a2cdfaf687e96b878,90.0,100.0,10.0
img_81f6f4f10a61ef5fc931,70.0,79.86668462346884,9.866684623468842
img_40ee5bfeb06be9144dd4,75.0,65.36567549283976,9.634324507160244
img_6d0fdc18fa5d02e859d8,40.0,30.46544986215923,9.534550137840771
img_46944e0ae09d5bb6509b,90.0,80.5438618290285,9.4561381709715
img_2d13f13c6c6288b14473,90.0,99.43501474705228,9.435014747052278
