image_id,actual_load_pct,predicted_load_pct,absolute_error_pct
img_75a939a9c8d17afbe97f,90.0,36.692992612199305,53.307007387800695
img_18e1e7031747b0aedf08,20.0,70.80970998005623,50.809709980056226
img_a9d11f8bc4a69cb3f21d,70.0,19.73952845672153,50.26047154327847
img_4684e5655dbf6fd89d62,100.0,53.04088392685867,46.95911607314133
img_abe7f38a59bbeef3121a,10.0,56.61072033899198,46.61072033899198
img_db0ce97c7912975e8ad3,80.0,33.87680820574106,46.12319179425894
img_8f3aef14389acc5db538,100.0,53.9754794212192,46.0245205787808
img_e7aad5defda605c8d1f1,45.0,90.50803241906749,45.50803241906749
img_4c2b464198c6e91b2803,100.0,60.08378342682672,39.91621657317328
img_76bd0402ea62797567d9,100.0,61.80851293376138,38.19148706623862
img_386761fc0ae1c50d4df8,40.0,75.55019757797422,35.55019757797422
img_1d74a8096ebd9f0b1037,35.0,69.33788921127609,34.33788921127609
img_3d09e679130e79c429e2,90.0,56.85915492750049,33.14084507249951
img_5d877a16b184fd53de91,20.0,53.058794263391036,33.058794263391036
img_029c06206f3c61693ffa,100.0,67.58005966053148,32.419940339468525
img_2fe8eabbb36648f14b7d,70.0,38.14982286807324,31.850177131926763
img_c153cc526e2d9ebdc9d8,80.0,48.384506466160815,31.615493533839185
img_b06fdb83ce3c027742b5,100.0,68.387886459022,31.612113540978
img_4ffc66e2e39991648c04,20.0,51.478978428560566,31.478978428560566
img_c3dedb39849287c798bc,50.0,18.614672657507377,31.385327342492623
img_27c59ed267dd926c0625,30.0,61.383242709605554,31.383242709605554
img_4152fe3765591966a6d4,85.0,53.769701137642556,31.230298862357444
img_ae4962cecf14a49ba4aa,20.0,51.1080831052729,31.108083105272897
img_e78dfa8118da24739b49,100.0,69.82278963121587,30.17721036878413
img_ec12ff4744273b734a2e,30.0,59.67440972215787,29.67440972215787
img_6746d53947c9f034fbeb,15.0,44.5796102473915,29.5796102473915
img_a37a48413e591d3b283d,10.0,39.03183555531799,29.03183555531799
img_dea24f8917946c2c00f1,10.0,36.64055969168008,26.64055969168008
img_6d568cd10a6e9fb520bd,100.0,74.25144596416453,25.74855403583547
img_e5963734817e3f03eaf4,50.0,24.61358404722402,25.38641595277598
img_a0339e1554b945db14a0,5.0,30.131656110535094,25.131656110535094
img_6196eccd7716ba76af31,100.0,75.09466629939664,24.905333700603364
img_27ce15e27e259dbb5619,65.0,89.68684218925426,24.686842189254264
img_3d316581b0becea822b9,90.0,65.7872139639639,24.212786036036107
img_d8eeb8a4fab758eb73bc,30.0,54.11986313182687,24.119863131826868
img_c22c25d3464f78832b51,3.0,27.02250302111596,24.02250302111596
img_14532de5f5cc4219a4e2,90.0,66.74673350550323,23.25326649449677
img_5b1f259be98ea8ea4e62,70.0,46.79836674257967,23.201633257420333
img_8c064a9a1be72d196670,70.0,48.07963612933442,21.920363870665582
img_79fdf9f831a5ce7d0ad9,90.0,68.70148926003381,21.29851073996619
img_fe0f9be916d68290fcf1,75.0,96.13157950064486,21.13157950064486
img_895e4a3f48f3a86349d3,80.0,100.0,20.0
img_e73c04fcc6f37ec164a3,80.0,100.0,20.0
img_b03a6a8969a78a53e9a8,95.0,75.7338034031247,19.266196596875304
img_7be1337363b03fa0e500,75.0,94.14935643926731,19.149356439267308
img_464ae54e5f0d28d1267a,100.0,81.01763112497859,18.982368875021407
img_eeb0f947d334f1551a3a,10.0,28.94704707344134,18.94704707344134
img_8cf8faf175380a6b3828,100.0,81.44316325810163,18.556836741898366
img_60c3eefe5b6b1ceb2d21,10.0,27.887692170562115,17.887692170562115
img_c8c3cbb3530d693a7d88,75.0,92.6269771746182,17.626977174618204
img_f453c9a561bae8547418,100.0,82.61543908039539,17.38456091960461
img_2d13f13c6c6288b14473,90.0,72.76537809619953,17.234621903800473
img_8cb61a15ea252006749a,10.0,27.200877149953826,17.200877149953826
img_8a429f1ce4876be7985f,100.0,82.921643418461,17.078356581538998
img_7a8632b344d20f858086,50.0,66.58231085242048,16.582310852420477
img_6cedd1ab8964e0bd9694,65.0,48.553701604779874,16.446298395220126
img_40ee5bfeb06be9144dd4,75.0,58.68027119488472,16.319728805115282
img_6b8210f4f5c90921f975,95.0,78.77061912293344,16.22938087706656
img_f28843da35dd3178406d,100.0,84.60993184934776,15.39006815065224
img_0650a0e5f7bb1f905534,20.0,35.09924048108172,15.099240481081722
img_d696bc9577ad060e1ce7,95.0,80.0149131771384,14.985086822861604
img_3e64e08267e4b697cc88,20.0,5.541512189819336,14.458487810180664
img_0807a49533966542bdbc,2.0,16.11269666413032,14.112696664130318
img_2fbe094bf8d53d239ad1,20.0,33.866135564946674,13.866135564946674
img_a487e788c73539e5fc5c,10.0,23.789515417339324,13.789515417339324
img_6e97cfab1991f204f855,30.0,43.40456340199333,13.404563401993329
img_4fea152c8b22ae433f94,90.0,77.24305045970159,12.756949540298407
img_9de6c1a260d5d1e102c7,100.0,87.24758230602376,12.752417693976241
img_adab34b2f59881f3ece7,30.0,17.921018913334606,12.078981086665394
img_81f6f4f10a61ef5fc931,70.0,81.53749807319747,11.537498073197469
img_4df2b6b950d73f78e5a4,90.0,100.0,10.0
img_533bb8794ea5a199aaaa,85.0,75.02006184571096,9.979938154289044
img_61141a57d460443ab14e,70.0,79.920245596273,9.920245596273006
img_f43b43bbb80153e94cb6,50.0,59.90127174077137,9.90127174077137
img_2f83f3bee60ef107c413,90.0,80.28720550785964,9.712794492140361
img_04c8452fe0099c3e2e9c,20.0,29.467053023719675,9.467053023719675
img_0cab19d24b8c7db7c20e,80.0,89.17352285975896,9.173522859758961
img_f85b8be1f228d3f5e978,50.0,59.07682774401138,9.076827744011382
img_4a77186d6d3095042e99,70.0,61.03304178624077,8.966958213759227
img_8dc275946b3847a03129,10.0,18.75091413751327,8.75091413751327
img_8d1327a0603cf8011434,100.0,91.37904295009454,8.620957049905456
img_3f054cd7b1ef2eaa7549,10.0,18.22652698621536,8.226526986215362
img_0599cec71d4db80bc22f,10.0,1.81190099804207,8.18809900195793
img_03e29ba4e64dc72d2355,80.0,71.91245953105411,8.087540468945889
img_a21a3c12513adf1430e8,75.0,82.79580777459222,7.79580777459222
img_e9bbe11d65fe9b30062a,70.0,77.3482312727118,7.3482312727118
img_c62706b3bccc2566fa2d,40.0,47.19540346808464,7.195403468084642
img_6ab490b5e92692afa518,10.0,17.108817372599567,7.108817372599567
img_c68184e3d7cacda13ceb,10.0,3.176407148299738,6.823592851700262
img_86f47f5870a193ecd5a8,10.0,16.66089231859052,6.66089231859052
img_f601c759e55353896900,45.0,38.733312372768054,6.266687627231946
img_b19de4cd0b01111a121c,90.0,83.8744184986999,6.125581501300104
img_2a80651c5dbb9487b239,20.0,13.939651690511184,6.060348309488816
img_1087eaaf3495c202107d,20.0,26.008874395952702,6.008874395952702
img_b7e73c29f779b7c293bd,95.0,89.04629680575177,5.953703194248234
img_87d1db19a312597c8ac7,35.0,29.179266734120638,5.820733265879362
